like1,parx,pary,parz,simulation_0,chain
15800.0,-3.105,1.39,-7.543,15800.0,1.0
27620.0,1.005,4.773,6.61,27620.0,1.0
1625.0,0.79,-2.812,9.98,1625.0,1.0
inf,4.453,-2.916,-4.4,inf,1.0
inf,-3.926,-8.22,-2.42,inf,1.0
inf,-0.79,6.176,-5.594,inf,1.0
32210.0,3.541,-2.998,0.01521,32210.0,1.0
19330.0,-3.338,-1.28,-4.586,19330.0,1.0
inf,6.87,3.822,1.181,inf,1.0
inf,-1.648,9.39,-5.996,inf,1.0
7200.0,-0.985,-2.045,-3.74,7200.0,1.0
inf,-5.51,0.7456,7.03,inf,1.0
9570.0,-2.576,-3.006,7.46,9570.0,1.0
inf,1.596,5.324,1.329,inf,1.0
65000.0,5.03,4.582,6.195,65000.0,1.0
inf,5.96,-9.83,-6.586,inf,1.0
inf,-0.5664,-9.164,9.0,inf,1.0
inf,-0.509,9.9,-2.33,inf,1.0
inf,9.05,0.3232,8.59,inf,1.0
inf,6.73,-9.39,5.438,inf,1.0
inf,4.555,6.71,5.836,inf,1.0
inf,-1.984,-6.73,-6.83,inf,1.0
inf,2.33,7.574,7.97,inf,1.0
45540.0,-2.578,4.15,-3.969,45540.0,1.0
inf,-1.386,-5.586,-9.445,inf,1.0
inf,9.22,2.75,-6.78,inf,1.0
inf,6.984,0.572,-9.836,inf,1.0
inf,9.31,-0.673,9.086,inf,1.0
inf,6.39,-6.797,4.523,inf,1.0
inf,8.57,-3.707,7.168,inf,1.0
inf,-4.68,5.355,3.63,inf,1.0
inf,9.51,-0.3333,2.03,inf,1.0
inf,2.963,-6.918,9.98,inf,1.0
5956.0,-1.967,0.545,-6.66,5956.0,1.0
25730.0,2.17,-3.934,1.976,25730.0,1.0
1302.0,0.02031,0.0379,3.607,1302.0,1.0
inf,2.582,-5.355,-7.76,inf,1.0
inf,-5.902,-3.041,4.418,inf,1.0
inf,-8.43,-4.03,-5.14,inf,1.0
inf,-5.83,-8.695,-2.713,inf,1.0
inf,8.445,6.824,-6.113,inf,1.0
inf,-4.85,-5.445,-0.2191,inf,1.0
17620.0,-3.303,-2.12,6.96,17620.0,1.0
inf,-7.387,8.18,8.14,inf,1.0
inf,7.97,-8.73,-3.871,inf,1.0
24210.0,-4.22,2.256,5.93,24210.0,1.0
inf,-5.324,-4.69,2.62,inf,1.0
inf,8.06,6.965,-5.504,inf,1.0
inf,-5.895,3.074,3.496,inf,1.0
36740.0,2.28,-3.773,-2.697,36740.0,1.0
inf,-4.176,7.84,2.672,inf,1.0
5770.0,-3.223,3.55,9.336,5770.0,1.0
inf,-6.645,-8.58,-5.492,inf,1.0
inf,3.605,-6.152,4.88,inf,1.0
inf,-6.426,5.82,-3.705,inf,1.0
inf,-5.48,-4.355,-9.664,inf,1.0
inf,0.3584,7.066,7.0,inf,1.0
24210.0,-4.195,2.447,9.55,24210.0,1.0
inf,4.95,-8.53,-8.72,inf,1.0
inf,-2.35,-6.535,-6.125,inf,1.0
inf,8.875,-6.105,-9.445,inf,1.0
48580.0,-2.729,-3.084,-9.85,48580.0,1.0
7070.0,1.183,0.855,-7.664,7070.0,1.0
45900.0,0.612,-3.416,-9.41,45900.0,1.0
inf,4.348,-9.93,3.664,inf,1.0
inf,-1.246,6.254,-5.53,inf,1.0
inf,-8.15,-9.31,-3.312,inf,1.0
43650.0,-1.74,-4.49,0.6426,43650.0,1.0
inf,0.6313,-7.07,-1.827,inf,1.0
inf,-0.687,-6.273,7.21,inf,1.0
inf,9.0,-5.234,6.26,inf,1.0
inf,-5.63,-0.4082,7.19,inf,1.0
inf,6.688,9.17,4.793,inf,1.0
inf,-1.376,-9.72,5.742,inf,1.0
inf,-5.51,-9.22,8.414,inf,1.0
inf,4.44,9.12,-2.24,inf,1.0
58400.0,2.486,4.68,-2.21,58400.0,1.0
inf,-9.72,0.4675,-9.24,inf,1.0
inf,-3.871,9.3,7.562,inf,1.0
inf,-5.73,-0.6465,4.273,inf,1.0
inf,4.215,-9.44,-9.18,inf,1.0
29730.0,4.043,-0.9062,0.923,29730.0,1.0
inf,3.734,-8.766,5.965,inf,1.0
inf,4.156,9.78,6.152,inf,1.0
inf,4.555,8.61,-7.957,inf,1.0
inf,2.727,-5.65,-6.4,inf,1.0
inf,3.693,7.188,-5.656,inf,1.0
inf,9.84,6.094,0.993,inf,1.0
inf,-5.0,-3.936,6.86,inf,1.0
inf,0.7847,-8.06,-8.74,inf,1.0
inf,0.37,6.01,-7.55,inf,1.0
inf,4.977,6.14,5.2,inf,1.0
inf,9.88,2.434,3.242,inf,1.0
inf,4.402,-7.543,6.266,inf,1.0
inf,-7.285,4.27,-7.836,inf,1.0
inf,0.4084,-7.875,-5.59,inf,1.0
inf,-8.805,8.13,-5.34,inf,1.0
inf,-7.652,-1.206,2.281,inf,1.0
inf,-9.52,-1.146,-6.37,inf,1.0
10600.0,-2.742,-2.506,4.008,10600.0,1.0
inf,5.887,-0.2341,7.3,inf,1.0
inf,-9.01,-3.537,6.47,inf,1.0
inf,-9.945,4.465,-6.395,inf,1.0
inf,8.5,-7.99,2.32,inf,1.0
inf,-9.85,8.34,4.68,inf,1.0
36130.0,-4.645,3.307,5.746,36130.0,1.0
55230.0,-4.04,-3.834,2.607,55230.0,1.0
inf,-7.324,-9.88,4.684,inf,1.0
1155.0,-1.838,2.756,4.273,1155.0,1.0
inf,-9.29,4.348,8.74,inf,1.0
11500.0,-0.06934,-3.273,0.5146,11500.0,1.0
inf,-3.04,-6.45,-6.594,inf,1.0
inf,6.95,-8.14,-3.393,inf,1.0
inf,0.7104,-8.336,3.506,inf,1.0
inf,8.016,1.633,-9.07,inf,1.0
inf,-0.5503,6.94,-1.545,inf,1.0
inf,5.742,-0.687,-2.955,inf,1.0
48500.0,-3.6,-3.71,-0.616,48500.0,1.0
inf,0.0418,-9.52,2.494,inf,1.0
inf,9.18,-1.86,2.766,inf,1.0
61300.0,-4.71,-0.691,9.96,61300.0,1.0
inf,-7.9,-0.3047,-9.75,inf,1.0
inf,-5.02,-1.274,3.521,inf,1.0
29660.0,-3.941,-0.673,-5.348,29660.0,1.0
50270.0,4.945,2.035,3.88,50270.0,1.0
inf,-3.742,-9.44,-8.43,inf,1.0
inf,-7.79,-4.16,-7.254,inf,1.0
inf,4.312,8.49,2.203,inf,1.0
inf,-4.727,3.498,-6.062,inf,1.0
inf,2.715,-7.363,-6.293,inf,1.0
inf,9.984,-1.28,-6.17,inf,1.0
inf,-9.75,-0.4128,-1.839,inf,1.0
35230.0,-3.424,-2.057,-8.51,35230.0,1.0
46700.0,2.197,-5.285,8.87,46700.0,1.0
inf,-9.05,9.67,-5.445,inf,1.0
inf,1.884,9.13,-0.3364,inf,1.0
inf,8.164,8.98,3.447,inf,1.0
inf,-0.555,-9.484,6.21,inf,1.0
8664.0,0.8516,3.604,4.133,8664.0,1.0
inf,8.07,2.412,-9.195,inf,1.0
inf,6.168,2.338,2.973,inf,1.0
inf,-2.041,-8.97,1.302,inf,1.0
3210.0,1.068,-0.8267,5.992,3210.0,1.0
inf,-7.113,1.312,-2.293,inf,1.0
inf,0.2391,-9.76,-6.254,inf,1.0
inf,-5.2,6.85,-8.55,inf,1.0
27340.0,3.545,-0.581,-9.69,27340.0,1.0
inf,6.016,4.727,-8.45,inf,1.0
inf,7.848,9.875,5.566,inf,1.0
inf,3.213,4.246,-8.1,inf,1.0
inf,-5.62,-8.164,-3.621,inf,1.0
inf,-6.723,-4.688,4.035,inf,1.0
inf,-7.145,7.367,-2.188,inf,1.0
58980.0,-3.424,-4.742,4.64,58980.0,1.0
2966.0,2.18,0.2443,3.11,2966.0,1.0
inf,7.703,2.48,5.22,inf,1.0
inf,-8.195,1.139,-3.146,inf,1.0
inf,0.15,6.168,-8.36,inf,1.0
26220.0,-3.78,0.3376,8.336,26220.0,1.0
inf,-6.344,-3.396,-8.46,inf,1.0
25010.0,-2.568,-4.496,8.984,25010.0,1.0
inf,8.05,-6.445,7.07,inf,1.0
inf,4.656,4.7,-3.35,inf,1.0
inf,0.4702,-9.33,1.307,inf,1.0
inf,-6.035,6.66,8.62,inf,1.0
inf,7.633,-7.934,-5.17,inf,1.0
inf,8.11,0.1405,-1.282,inf,1.0
16720.0,1.933,-2.752,-3.604,16720.0,1.0
inf,-1.277,6.664,7.316,inf,1.0
inf,5.543,-6.9,7.33,inf,1.0
12460.0,-3.188,2.287,-2.674,12460.0,1.0
inf,8.37,-0.6226,-4.844,inf,1.0
inf,4.734,5.516,-5.234,inf,1.0
inf,-1.342,-6.7,-4.832,inf,1.0
inf,-7.35,7.8,5.66,inf,1.0
inf,-4.25,-6.426,9.26,inf,1.0
inf,-7.61,1.824,6.12,inf,1.0
inf,9.81,4.273,7.125,inf,1.0
inf,-8.586,0.4412,-9.31,inf,1.0
23330.0,-2.334,3.379,-3.713,23330.0,1.0
inf,4.31,9.25,6.74,inf,1.0
inf,-1.621,8.664,-5.793,inf,1.0
inf,8.84,9.97,-0.4321,inf,1.0
inf,-6.992,-4.28,0.12427,inf,1.0
inf,3.004,-5.668,7.223,inf,1.0
inf,-0.6445,-8.13,-2.838,inf,1.0
inf,-9.9,-2.69,8.88,inf,1.0
inf,9.64,7.645,-9.39,inf,1.0
inf,8.84,-8.85,-0.01484,inf,1.0
45600.0,-4.258,-3.16,8.35,45600.0,1.0
inf,-7.684,-6.88,5.45,inf,1.0
inf,-5.82,9.33,7.875,inf,1.0
inf,-2.795,-6.258,-7.348,inf,1.0
5990.0,-2.227,-2.45,8.18,5990.0,1.0
14744.0,0.669,-3.127,-1.817,14744.0,1.0
inf,3.596,-4.445,-5.348,inf,1.0
52100.0,0.332,-4.457,-2.506,52100.0,1.0
inf,8.5,-5.438,0.3345,inf,1.0
inf,-4.555,7.28,6.074,inf,1.0
inf,8.01,-3.338,7.312,inf,1.0
inf,2.6,9.12,9.03,inf,1.0
inf,1.207,-8.33,6.883,inf,1.0
inf,9.02,3.443,-6.83,inf,1.0
inf,-8.836,3.102,5.93,inf,1.0
inf,-6.19,-5.74,-9.29,inf,1.0
inf,4.137,6.652,-7.48,inf,1.0
inf,-5.387,-7.074,2.043,inf,1.0
inf,-9.32,8.51,1.524,inf,1.0
inf,-10.0,6.836,2.453,inf,1.0
inf,7.316,-7.28,5.402,inf,1.0
10140.0,2.723,0.394,-7.062,10140.0,1.0
inf,3.596,6.37,-5.785,inf,1.0
36800.0,4.44,3.285,0.9077,36800.0,1.0
inf,5.26,-7.766,-1.398,inf,1.0
42080.0,-4.75,2.1,3.287,42080.0,1.0
9350.0,-0.7876,-2.613,-2.273,9350.0,1.0
9530.0,-1.566,2.324,-4.36,9530.0,1.0
inf,-0.1569,5.184,-9.766,inf,1.0
16024.0,3.498,-0.3923,0.9634,16024.0,1.0
inf,-3.477,-8.24,-2.97,inf,1.0
inf,-9.54,3.469,-5.094,inf,1.0
48220.0,2.812,5.355,6.883,48220.0,1.0
inf,-0.049,-8.125,-2.611,inf,1.0
inf,-6.46,-1.07,8.32,inf,1.0
inf,-8.3,-9.055,-5.875,inf,1.0
inf,-9.055,2.355,-4.26,inf,1.0
inf,9.43,-9.28,0.2404,inf,1.0
inf,-8.86,-6.113,9.41,inf,1.0
inf,6.46,2.242,4.652,inf,1.0
inf,8.39,-8.836,0.5176,inf,1.0
inf,9.72,2.307,-0.687,inf,1.0
20060.0,1.892,-3.322,-1.33,20060.0,1.0
inf,-1.414,5.457,-0.4368,inf,1.0
inf,4.09,-5.863,-0.2106,inf,1.0
inf,-3.193,-6.734,8.55,inf,1.0
inf,8.734,-1.01,6.71,inf,1.0
inf,0.5464,-7.164,8.73,inf,1.0
3536.0,1.85,-1.119,-2.582,3536.0,1.0
50300.0,0.428,-5.035,3.535,50300.0,1.0
inf,6.062,-0.576,-4.992,inf,1.0
33860.0,-3.914,-1.393,-5.742,33860.0,1.0
inf,-5.18,5.2,-0.5967,inf,1.0
inf,5.062,7.34,6.207,inf,1.0
3494.0,-1.717,2.283,-0.65,3494.0,1.0
inf,0.615,9.71,9.42,inf,1.0
22820.0,1.078,2.352,-9.52,22820.0,1.0
inf,-9.3,0.644,2.86,inf,1.0
5324.0,1.203,3.361,4.258,5324.0,1.0
inf,7.13,-7.055,-3.85,inf,1.0
40830.0,3.717,4.05,-1.29,40830.0,1.0
inf,-5.246,1.994,8.38,inf,1.0
9970.0,-0.334,0.876,-9.19,9970.0,1.0
inf,6.105,1.108,6.54,inf,1.0
inf,-6.047,-3.648,-2.125,inf,1.0
inf,-9.6,7.496,3.443,inf,1.0
inf,-4.656,6.14,6.29,inf,1.0
inf,5.316,-2.387,2.762,inf,1.0
inf,-2.15,6.387,-3.281,inf,1.0
35740.0,-4.22,0.7646,-7.58,35740.0,1.0
inf,9.234,-9.484,-5.74,inf,1.0
inf,5.812,8.06,-0.6133,inf,1.0
inf,-5.246,3.752,3.174,inf,1.0
53800.0,-2.05,4.047,-6.797,53800.0,1.0
inf,-2.248,9.44,-2.756,inf,1.0
inf,7.53,-7.957,-3.506,inf,1.0
267.0,-0.993,2.371,4.785,267.0,1.0
28420.0,-1.456,-4.582,5.54,28420.0,1.0
inf,-6.152,-4.785,-4.992,inf,1.0
inf,9.52,-5.703,6.125,inf,1.0
63550.0,-4.742,4.793,5.05,63550.0,1.0
inf,9.69,-2.61,7.484,inf,1.0
72.2,0.4568,0.2913,0.926,72.2,1.0
inf,1.8125,9.54,3.02,inf,1.0
33540.0,3.973,-2.506,5.445,33540.0,1.0
inf,0.2673,-7.734,-8.51,inf,1.0
inf,0.722,-4.348,-8.65,inf,1.0
inf,2.43,5.664,6.406,inf,1.0
inf,5.97,5.22,-1.11,inf,1.0
inf,6.656,-6.508,-3.588,inf,1.0
inf,-3.26,5.805,-2.15,inf,1.0
inf,5.543,5.25,9.414,inf,1.0
inf,-7.914,2.014,-8.75,inf,1.0
inf,-0.06683,5.77,3.436,inf,1.0
inf,2.973,6.215,5.355,inf,1.0
1981.0,2.076,1.034,4.08,1981.0,1.0
inf,-4.062,-4.605,-4.41,inf,1.0
64200.0,4.973,-0.1793,-4.566,64200.0,1.0
inf,5.49,9.234,-1.986,inf,1.0
48600.0,-2.535,4.527,-1.449,48600.0,1.0
inf,-8.305,-1.2705,-3.576,inf,1.0
inf,6.8,0.2976,5.63,inf,1.0
inf,9.484,-0.1195,-5.883,inf,1.0
inf,-6.688,-9.05,4.992,inf,1.0
inf,6.543,-3.102,2.688,inf,1.0
inf,-8.88,3.303,-1.196,inf,1.0
53100.0,-4.84,0.9727,-4.13,53100.0,1.0
inf,5.438,-3.15,1.797,inf,1.0
inf,-3.62,-8.06,-9.05,inf,1.0
inf,4.98,-3.031,4.42,inf,1.0
inf,7.668,-7.004,-3.5,inf,1.0
inf,9.9,4.414,-1.224,inf,1.0
inf,2.033,-7.047,-6.066,inf,1.0
inf,4.773,5.594,4.758,inf,1.0
31260.0,3.957,0.4216,9.14,31260.0,1.0
inf,-7.22,-6.31,-3.006,inf,1.0
inf,4.098,5.195,2.604,inf,1.0
inf,7.164,-9.55,8.32,inf,1.0
inf,4.277,7.66,-5.812,inf,1.0
inf,3.85,-9.15,6.863,inf,1.0
inf,-9.11,-1.076,-7.19,inf,1.0
inf,-3.373,7.7,-1.574,inf,1.0
inf,6.473,-6.645,-4.625,inf,1.0
inf,7.598,3.846,-4.617,inf,1.0
inf,9.65,4.19,6.156,inf,1.0
1839.0,-1.576,-1.683,1.887,1839.0,1.0
inf,0.715,7.137,8.46,inf,1.0
inf,-6.652,-7.668,-6.6,inf,1.0
inf,6.277,-4.316,-6.715,inf,1.0
inf,9.984,-7.758,0.638,inf,1.0
43680.0,-2.053,-3.303,-8.586,43680.0,1.0
53600.0,-4.63,4.87,7.566,53600.0,1.0
inf,-7.727,0.827,-6.113,inf,1.0
inf,6.2,0.1252,-0.014175,inf,1.0
59800.0,-5.156,2.738,2.104,59800.0,1.0
inf,5.223,-6.1,-2.291,inf,1.0
inf,4.914,-9.3,-2.873,inf,1.0
7144.0,-2.684,-0.448,3.777,7144.0,1.0
inf,9.31,-3.553,-4.305,inf,1.0
inf,6.164,3.176,3.441,inf,1.0
inf,2.023,-6.13,8.836,inf,1.0
9464.0,-2.48,-1.008,7.59,9464.0,1.0
inf,5.117,9.43,-9.9,inf,1.0
inf,-5.656,-4.56,2.062,inf,1.0
inf,-6.72,4.863,-1.791,inf,1.0
14410.0,3.836,2.764,8.73,14410.0,1.0
29820.0,-1.503,-3.22,-6.0,29820.0,1.0
inf,-4.676,-8.88,2.809,inf,1.0
50620.0,-4.707,0.001012,3.824,50620.0,1.0
inf,2.139,-7.855,0.3987,inf,1.0
inf,-6.332,-4.24,7.746,inf,1.0
inf,-9.086,4.758,2.217,inf,1.0
41730.0,4.188,4.63,5.598,41730.0,1.0
14160.0,-3.414,0.05817,-2.598,14160.0,1.0
inf,-9.0,-0.4014,4.312,inf,1.0
inf,-2.4,-6.25,2.365,inf,1.0
inf,-6.54,-1.294,-6.145,inf,1.0
inf,9.24,5.117,5.363,inf,1.0
inf,5.625,-2.02,9.82,inf,1.0
inf,7.09,7.082,8.16,inf,1.0
inf,-4.72,-9.37,-3.467,inf,1.0
inf,-0.1555,9.64,-1.26,inf,1.0
61000.0,1.003,4.875,-0.6196,61000.0,1.0
inf,4.2,8.49,-2.758,inf,1.0
inf,9.25,7.83,-3.465,inf,1.0
inf,-8.2,-8.71,8.05,inf,1.0
inf,-6.3,-4.09,-2.553,inf,1.0
inf,-4.82,-1.935,-2.633,inf,1.0
inf,9.17,7.7,6.613,inf,1.0
59680.0,-3.502,-5.117,9.05,59680.0,1.0
inf,5.19,-7.86,5.145,inf,1.0
inf,-6.71,5.69,-7.176,inf,1.0
inf,7.836,-3.438,7.938,inf,1.0
inf,-5.69,3.156,-8.27,inf,1.0
inf,-0.05997,9.07,0.6025,inf,1.0
inf,-7.5,0.9854,5.91,inf,1.0
inf,7.53,3.953,2.098,inf,1.0
inf,5.82,2.45,9.266,inf,1.0
137.5,-0.0503,0.872,1.54,137.5,1.0
inf,4.508,-2.61,-8.48,inf,1.0
inf,-6.703,-6.758,-8.42,inf,1.0
inf,-7.312,0.7075,8.7,inf,1.0
inf,-7.312,-8.89,-7.26,inf,1.0
inf,-3.514,-7.88,-6.88,inf,1.0
inf,2.174,8.67,-1.831,inf,1.0
inf,-7.773,1.425,4.8,inf,1.0
4370.0,-0.2896,-2.596,0.7056,4370.0,1.0
inf,6.684,7.004,6.668,inf,1.0
inf,3.838,7.742,-7.215,inf,1.0
inf,8.664,4.37,-6.316,inf,1.0
inf,-3.197,9.01,2.51,inf,1.0
inf,6.703,-3.162,-0.43,inf,1.0
inf,7.5,-1.049,8.53,inf,1.0
inf,5.523,8.67,4.395,inf,1.0
16050.0,3.316,-1.16,-2.195,16050.0,1.0
inf,7.85,2.424,-6.082,inf,1.0
inf,5.492,-1.814,7.09,inf,1.0
11060.0,3.297,0.366,0.4207,11060.0,1.0
inf,8.08,-0.3684,5.06,inf,1.0
inf,0.342,8.016,-5.58,inf,1.0
inf,-8.27,4.45,-3.412,inf,1.0
inf,8.164,0.5186,6.72,inf,1.0
inf,4.88,-8.38,1.288,inf,1.0
inf,-9.06,-7.777,-7.04,inf,1.0
inf,0.533,-6.57,-9.24,inf,1.0
inf,-1.535,7.113,0.8354,inf,1.0
inf,6.508,-6.68,-6.26,inf,1.0
inf,-1.369,9.62,5.53,inf,1.0
inf,6.895,8.02,0.826,inf,1.0
inf,8.93,6.074,1.104,inf,1.0
inf,6.816,2.205,-2.8,inf,1.0
inf,9.26,5.37,2.553,inf,1.0
inf,9.695,-1.147,5.016,inf,1.0
2836.0,0.9883,2.068,9.49,2836.0,1.0
inf,-8.164,-8.95,9.48,inf,1.0
inf,-2.613,-8.58,-7.523,inf,1.0
inf,-6.242,-7.957,4.73,inf,1.0
inf,6.68,-6.438,-5.605,inf,1.0
inf,6.016,7.06,-3.838,inf,1.0
inf,5.164,6.71,-1.553,inf,1.0
inf,-9.484,-8.08,-5.043,inf,1.0
inf,8.16,0.7856,-2.404,inf,1.0
inf,-7.426,-0.938,2.74,inf,1.0
inf,2.705,-6.832,7.234,inf,1.0
65380.0,4.094,-4.45,5.527,65380.0,1.0
inf,4.36,-6.066,-9.516,inf,1.0
inf,-2.31,-5.92,0.08215,inf,1.0
inf,7.297,-4.047,8.586,inf,1.0
inf,1.891,7.273,-0.4583,inf,1.0
inf,4.207,-5.406,-6.688,inf,1.0
inf,-1.249,9.69,-4.008,inf,1.0
inf,-6.734,5.824,5.16,inf,1.0
inf,2.934,-5.227,-3.508,inf,1.0
inf,-3.27,-8.016,0.1992,inf,1.0
inf,6.68,8.71,-8.445,inf,1.0
inf,6.406,-9.05,-8.73,inf,1.0
478.8,1.553,2.56,8.73,478.8,1.0
inf,9.72,6.43,8.51,inf,1.0
inf,-3.34,9.11,-7.63,inf,1.0
inf,-9.75,5.242,6.57,inf,1.0
inf,-3.424,-6.418,5.867,inf,1.0
57820.0,4.7,-1.883,1.461,57820.0,1.0
18300.0,3.002,2.396,-6.055,18300.0,1.0
inf,0.716,-5.727,6.574,inf,1.0
inf,-6.67,0.634,-4.445,inf,1.0
inf,-9.81,-9.31,-3.295,inf,1.0
inf,5.15,-8.06,3.629,inf,1.0
inf,-3.969,9.83,-8.13,inf,1.0
inf,0.3848,7.84,9.64,inf,1.0
4684.0,-2.346,-0.4548,-3.152,4684.0,1.0
inf,6.51,-3.746,5.062,inf,1.0
inf,6.73,-5.965,-4.234,inf,1.0
inf,-0.02199,5.332,-4.5,inf,1.0
7060.0,-0.3582,-3.193,2.492,7060.0,1.0
inf,-7.426,-2.79,2.58,inf,1.0
inf,3.148,-8.85,5.746,inf,1.0
41950.0,-3.992,3.785,-2.145,41950.0,1.0
inf,5.227,-5.594,9.586,inf,1.0
inf,-3.791,-6.426,-8.484,inf,1.0
inf,-6.516,9.89,-4.195,inf,1.0
inf,-7.56,-2.043,-3.28,inf,1.0
5188.0,-0.657,1.302,8.84,5188.0,1.0
56160.0,4.777,4.19,2.926,56160.0,1.0
inf,-6.484,-7.59,4.47,inf,1.0
3296.0,-1.824,-2.342,4.684,3296.0,1.0
inf,-4.07,-5.254,-9.445,inf,1.0
61900.0,3.92,3.873,-7.06,61900.0,1.0
inf,-8.59,0.7114,8.17,inf,1.0
22800.0,0.4414,2.322,-9.56,22800.0,1.0
42240.0,-4.527,-0.03125,-0.2128,42240.0,1.0
inf,-5.246,8.95,-0.6553,inf,1.0
inf,-7.66,-7.227,-0.4583,inf,1.0
inf,-6.188,-5.652,-1.802,inf,1.0
9190.0,2.783,-1.609,4.65,9190.0,1.0
inf,-8.81,1.15,3.69,inf,1.0
inf,-6.137,-9.914,-4.613,inf,1.0
inf,6.6,-7.13,9.63,inf,1.0
inf,0.549,-6.23,-0.0549,inf,1.0
inf,2.45,8.35,-4.41,inf,1.0
inf,-4.57,6.273,6.406,inf,1.0
inf,9.64,-7.19,7.297,inf,1.0
inf,2.818,9.59,7.62,inf,1.0
inf,-8.48,-9.086,-9.91,inf,1.0
515.0,0.148,2.156,3.885,515.0,1.0
inf,7.97,-7.004,5.92,inf,1.0
inf,-7.125,-8.24,-7.254,inf,1.0
inf,-6.97,2.676,4.496,inf,1.0
inf,-3.621,-4.5,-5.58,inf,1.0
inf,5.633,-3.5,9.766,inf,1.0
inf,5.58,3.55,-5.266,inf,1.0
inf,3.7,6.066,0.7646,inf,1.0
inf,9.97,7.703,2.242,inf,1.0
inf,-5.113,-2.545,4.445,inf,1.0
18900.0,-1.664,3.338,-2.592,18900.0,1.0
inf,3.193,8.27,0.5635,inf,1.0
52160.0,-4.16,-2.49,-5.152,52160.0,1.0
inf,8.76,2.318,-1.611,inf,1.0
inf,6.418,-1.786,-8.625,inf,1.0
inf,8.02,8.836,-0.881,inf,1.0
inf,-5.29,-3.422,1.87,inf,1.0
17870.0,-3.709,0.4858,1.746,17870.0,1.0
inf,-1.6,6.97,-6.125,inf,1.0
inf,6.14,-2.707,9.086,inf,1.0
inf,3.396,9.39,6.75,inf,1.0
inf,-9.87,6.5,-3.678,inf,1.0
inf,6.645,0.4053,-4.9,inf,1.0
inf,-7.656,3.318,9.586,inf,1.0
inf,-1.837,4.867,-4.44,inf,1.0
2182.0,1.309,-0.03622,-4.33,2182.0,1.0
inf,5.9,-4.36,-6.51,inf,1.0
inf,-2.14,-5.56,3.297,inf,1.0
inf,3.78,9.4,2.139,inf,1.0
inf,5.71,3.777,-9.445,inf,1.0
inf,-6.305,-6.086,9.625,inf,1.0
inf,7.668,-8.5,-7.31,inf,1.0
inf,-9.61,-2.309,-4.027,inf,1.0
inf,9.25,-4.793,-8.97,inf,1.0
inf,4.508,9.055,9.41,inf,1.0
inf,8.48,-3.291,0.2947,inf,1.0
inf,-7.516,9.16,8.92,inf,1.0
inf,-5.4,-6.69,-8.734,inf,1.0
inf,-0.2732,-7.832,4.875,inf,1.0
inf,6.363,-3.549,2.082,inf,1.0
38050.0,4.17,-2.06,5.6,38050.0,1.0
inf,6.74,0.8096,0.941,inf,1.0
inf,6.934,-8.03,1.812,inf,1.0
inf,9.18,4.918,-1.542,inf,1.0
57920.0,0.9146,4.223,-5.98,57920.0,1.0
inf,-4.594,-6.785,-7.465,inf,1.0
inf,-0.4077,6.914,-5.473,inf,1.0
45980.0,4.45,-1.397,5.1,45980.0,1.0
inf,-0.4868,6.1,-6.72,inf,1.0
inf,3.455,4.36,-6.832,inf,1.0
inf,9.04,2.941,9.11,inf,1.0
inf,6.684,9.81,1.363,inf,1.0
inf,-9.42,8.69,-0.7065,inf,1.0
inf,8.195,6.992,6.24,inf,1.0
43400.0,4.605,0.9067,-3.832,43400.0,1.0
33440.0,3.748,3.479,-2.824,33440.0,1.0
inf,-3.887,7.43,-7.07,inf,1.0
inf,1.252,-6.555,2.209,inf,1.0
inf,-8.734,-3.668,-2.684,inf,1.0
inf,2.34,4.97,-9.71,inf,1.0
16820.0,1.144,-3.78,2.363,16820.0,1.0
43650.0,-2.266,3.613,-7.777,43650.0,1.0
inf,-6.402,-2.438,-9.45,inf,1.0
inf,-8.7,6.992,3.332,inf,1.0
inf,0.8037,-8.2,-6.402,inf,1.0
inf,-9.12,5.812,-8.2,inf,1.0
inf,-8.96,8.73,6.805,inf,1.0
inf,7.78,7.48,5.07,inf,1.0
inf,5.113,0.275,-2.594,inf,1.0
inf,1.506,-6.33,-5.094,inf,1.0
inf,4.176,9.13,9.77,inf,1.0
inf,0.7803,5.266,-1.038,inf,1.0
37000.0,1.542,3.234,-8.75,37000.0,1.0
9340.0,1.64,4.016,6.547,9340.0,1.0
inf,-4.35,-3.682,-5.594,inf,1.0
inf,-7.855,5.977,7.49,inf,1.0
inf,8.055,6.492,-5.42,inf,1.0
21660.0,-3.564,4.324,6.605,21660.0,1.0
4324.0,0.571,1.901,-2.768,4324.0,1.0
inf,-2.521,-7.81,-3.102,inf,1.0
64400.0,-1.336,-4.918,-0.263,64400.0,1.0
inf,9.32,-4.83,3.043,inf,1.0
49800.0,4.867,1.487,4.273,49800.0,1.0
34600.0,1.989,-3.842,-2.115,34600.0,1.0
inf,3.855,-8.875,-7.055,inf,1.0
inf,8.46,-5.89,-9.95,inf,1.0
inf,-9.32,-7.984,3.068,inf,1.0
inf,-0.1026,6.92,0.00658,inf,1.0
inf,-7.793,-5.406,-7.082,inf,1.0
inf,-5.45,-5.74,-1.9,inf,1.0
inf,7.316,-3.783,-4.48,inf,1.0
inf,8.45,-4.824,-7.16,inf,1.0
inf,7.81,-5.27,7.85,inf,1.0
inf,-8.234,6.258,-3.352,inf,1.0
35360.0,-4.043,2.793,-5.227,35360.0,1.0
28400.0,3.75,-2.73,6.137,28400.0,1.0
