"id","DatesR","P","T","E","Qls","Qmm"
"33155",2007-10-13 10:00:00,0,NA,0.16,1406,0.00550173913043478
"33156",2007-10-13 11:00:00,0,NA,0.19,1401,0.00548217391304348
"33157",2007-10-13 12:00:00,0,NA,0.2,1395,0.00545869565217391
"33158",2007-10-13 13:00:00,0,NA,0.2,1390,0.00543913043478261
"33159",2007-10-13 14:00:00,0,NA,0.19,1385,0.0054195652173913
"33160",2007-10-13 15:00:00,0,NA,0.16,1379,0.00539608695652174
"33161",2007-10-13 16:00:00,0,NA,0.13,1374,0.00537652173913044
"33162",2007-10-13 17:00:00,0,NA,0.11,1369,0.00535695652173913
"33163",2007-10-13 18:00:00,0,NA,0.06,1363,0.00533347826086957
"33164",2007-10-13 19:00:00,0,NA,0,1358,0.00531391304347826
"33165",2007-10-13 20:00:00,0,NA,0,1353,0.00529434782608696
"33166",2007-10-13 21:00:00,0,NA,0,1347,0.00527086956521739
"33167",2007-10-13 22:00:00,0,NA,0,1342,0.00525130434782609
"33168",2007-10-13 23:00:00,0,NA,0,1337,0.00523173913043478
"33169",2007-10-14 00:00:00,0,NA,0,1331,0.00520826086956522
"33170",2007-10-14 01:00:00,0,NA,0,1326,0.00518869565217391
"33171",2007-10-14 02:00:00,0,NA,0,1322,0.00517304347826087
"33172",2007-10-14 03:00:00,0,NA,0,1336,0.00522782608695652
"33173",2007-10-14 04:00:00,0,NA,0,1353,0.00529434782608696
"33174",2007-10-14 05:00:00,0,NA,0,1378,0.00539217391304348
"33175",2007-10-14 06:00:00,0,NA,0,1523,0.0059595652173913
"33176",2007-10-14 07:00:00,0,NA,0.06,1247,0.00487956521739131
"33177",2007-10-14 08:00:00,0,NA,0.1,1390,0.00543913043478261
"33178",2007-10-14 09:00:00,0,NA,0.13,1405,0.00549782608695652
"33179",2007-10-14 10:00:00,0,NA,0.16,1399,0.00547434782608696
"33180",2007-10-14 11:00:00,0,NA,0.18,1394,0.00545478260869565
"33181",2007-10-14 12:00:00,0,NA,0.19,1389,0.00543521739130435
"33182",2007-10-14 13:00:00,0,NA,0.19,1383,0.00541173913043478
"33183",2007-10-14 14:00:00,0,NA,0.18,1378,0.00539217391304348
"33184",2007-10-14 15:00:00,0,NA,0.16,1373,0.00537260869565217
"33185",2007-10-14 16:00:00,0,NA,0.13,1367,0.00534913043478261
"33186",2007-10-14 17:00:00,0,NA,0.1,1362,0.00532956521739131
"33187",2007-10-14 18:00:00,0,NA,0.06,1357,0.00531
"33188",2007-10-14 19:00:00,0,NA,0,1351,0.00528652173913044
"33189",2007-10-14 20:00:00,0,NA,0,1346,0.00526695652173913
"33190",2007-10-14 21:00:00,0,NA,0,1341,0.00524739130434783
"33191",2007-10-14 22:00:00,0,NA,0,1335,0.00522391304347826
"33192",2007-10-14 23:00:00,0,NA,0,1331,0.00520826086956522
"33193",2007-10-15 00:00:00,0,NA,0,1336,0.00522782608695652
"33194",2007-10-15 01:00:00,0,NA,0,1341,0.00524739130434783
"33195",2007-10-15 02:00:00,0,NA,0,1347,0.00527086956521739
"33196",2007-10-15 03:00:00,0,NA,0,1352,0.0052904347826087
"33197",2007-10-15 04:00:00,0,NA,0,1358,0.00531391304347826
"33198",2007-10-15 05:00:00,0,NA,0,1363,0.00533347826086957
"33199",2007-10-15 06:00:00,0,NA,0,1369,0.00535695652173913
"33200",2007-10-15 07:00:00,0,NA,0.05,1374,0.00537652173913044
"33201",2007-10-15 08:00:00,0,NA,0.09,1380,0.0054
"33202",2007-10-15 09:00:00,0,NA,0.11,1385,0.0054195652173913
"33203",2007-10-15 10:00:00,0,NA,0.14,1391,0.00544304347826087
"33204",2007-10-15 11:00:00,0,NA,0.15,1396,0.00546260869565217
"33205",2007-10-15 12:00:00,0,NA,0.16,1385,0.0054195652173913
"33206",2007-10-15 13:00:00,0,NA,0.16,1342,0.00525130434782609
"33207",2007-10-15 14:00:00,0,NA,0.15,1334,0.00522
"33208",2007-10-15 15:00:00,0,NA,0.14,1363,0.00533347826086957
"33209",2007-10-15 16:00:00,0,NA,0.11,1391,0.00544304347826087
"33210",2007-10-15 17:00:00,0,NA,0.09,1409,0.00551347826086957
"33211",2007-10-15 18:00:00,0,NA,0.05,1406,0.00550173913043478
"33212",2007-10-15 19:00:00,0,NA,0,1403,0.00549
"33213",2007-10-15 20:00:00,0,NA,0,1400,0.00547826086956522
"33214",2007-10-15 21:00:00,0,NA,0,1397,0.00546652173913044
"33215",2007-10-15 22:00:00,0,NA,0,1394,0.00545478260869565
"33216",2007-10-15 23:00:00,0,NA,0,1391,0.00544304347826087
"33217",2007-10-16 00:00:00,0,NA,0,1388,0.00543130434782609
"33218",2007-10-16 01:00:00,0,NA,0,1385,0.0054195652173913
"33219",2007-10-16 02:00:00,0,NA,0,1382,0.00540782608695652
"33220",2007-10-16 03:00:00,0,NA,0,1385,0.0054195652173913
"33221",2007-10-16 04:00:00,0,NA,0,1398,0.0054704347826087
"33222",2007-10-16 05:00:00,0,NA,0,1410,0.00551739130434783
"33223",2007-10-16 06:00:00,0,NA,0,1423,0.00556826086956522
"33224",2007-10-16 07:00:00,0,NA,0.05,1435,0.00561521739130435
"33225",2007-10-16 08:00:00,0,NA,0.09,1448,0.00566608695652174
"33226",2007-10-16 09:00:00,0,NA,0.11,1457,0.00570130434782609
"33227",2007-10-16 10:00:00,0,NA,0.14,1448,0.00566608695652174
"33228",2007-10-16 11:00:00,0,NA,0.15,1436,0.00561913043478261
"33229",2007-10-16 12:00:00,0,NA,0.16,1423,0.00556826086956522
"33230",2007-10-16 13:00:00,0,NA,0.16,1411,0.00552130434782609
"33231",2007-10-16 14:00:00,0,NA,0.15,1399,0.00547434782608696
"33232",2007-10-16 15:00:00,0,NA,0.14,1387,0.00542739130434783
"33233",2007-10-16 16:00:00,0,NA,0.11,1394,0.00545478260869565
"33234",2007-10-16 17:00:00,0,NA,0.09,1426,0.00558
"33235",2007-10-16 18:00:00,0,NA,0.05,1440,0.00563478260869565
"33236",2007-10-16 19:00:00,0,NA,0,1441,0.00563869565217391
"33237",2007-10-16 20:00:00,0,NA,0,1442,0.00564260869565217
"33238",2007-10-16 21:00:00,0,NA,0,1443,0.00564652173913044
"33239",2007-10-16 22:00:00,0,NA,0,1443,0.00564652173913044
"33240",2007-10-16 23:00:00,0,NA,0,1444,0.0056504347826087
"33241",2007-10-17 00:00:00,0,NA,0,1445,0.00565434782608696
"33242",2007-10-17 01:00:00,0,NA,0,1446,0.00565826086956522
"33243",2007-10-17 02:00:00,0,NA,0,1446,0.00565826086956522
"33244",2007-10-17 03:00:00,0,NA,0,1447,0.00566217391304348
"33245",2007-10-17 04:00:00,0,NA,0,1448,0.00566608695652174
"33246",2007-10-17 05:00:00,0,NA,0,1449,0.00567
"33247",2007-10-17 06:00:00,0,NA,0,1449,0.00567
"33248",2007-10-17 07:00:00,0,NA,0.05,1450,0.00567391304347826
"33249",2007-10-17 08:00:00,0,NA,0.09,1451,0.00567782608695652
"33250",2007-10-17 09:00:00,0,NA,0.11,1452,0.00568173913043478
"33251",2007-10-17 10:00:00,0,NA,0.14,1452,0.00568173913043478
"33252",2007-10-17 11:00:00,0.02,NA,0.15,1453,0.00568565217391304
"33253",2007-10-17 12:00:00,0,NA,0.16,1454,0.0056895652173913
"33254",2007-10-17 13:00:00,0,NA,0.16,1455,0.00569347826086957
"33255",2007-10-17 14:00:00,0,NA,0.15,1455,0.00569347826086957
"33256",2007-10-17 15:00:00,0,NA,0.14,1456,0.00569739130434783
"33257",2007-10-17 16:00:00,0,NA,0.11,1457,0.00570130434782609
"33258",2007-10-17 17:00:00,0,NA,0.09,1458,0.00570521739130435
"33259",2007-10-17 18:00:00,0,NA,0.05,1458,0.00570521739130435
"33260",2007-10-17 19:00:00,0,NA,0,1459,0.00570913043478261
"33261",2007-10-17 20:00:00,0,NA,0,1460,0.00571304347826087
"33262",2007-10-17 21:00:00,0,NA,0,1461,0.00571695652173913
"33263",2007-10-17 22:00:00,0,NA,0,1461,0.00571695652173913
"33264",2007-10-17 23:00:00,0.02,NA,0,1462,0.00572086956521739
"33265",2007-10-18 00:00:00,0.01,NA,0,1463,0.00572478260869565
"33266",2007-10-18 01:00:00,0,NA,0,1464,0.00572869565217391
"33267",2007-10-18 02:00:00,0.02,NA,0,1464,0.00572869565217391
"33268",2007-10-18 03:00:00,0,NA,0,1465,0.00573260869565217
"33269",2007-10-18 04:00:00,0,NA,0,1466,0.00573652173913044
"33270",2007-10-18 05:00:00,0.02,NA,0,1467,0.0057404347826087
"33271",2007-10-18 06:00:00,0,NA,0,1467,0.0057404347826087
"33272",2007-10-18 07:00:00,0,NA,0.05,1468,0.00574434782608696
"33273",2007-10-18 08:00:00,0,NA,0.09,1469,0.00574826086956522
"33274",2007-10-18 09:00:00,0,NA,0.11,1470,0.00575217391304348
"33275",2007-10-18 10:00:00,0,NA,0.14,1470,0.00575217391304348
"33276",2007-10-18 11:00:00,0,NA,0.15,1471,0.00575608695652174
"33277",2007-10-18 12:00:00,0,NA,0.16,1472,0.00576
"33278",2007-10-18 13:00:00,0,NA,0.16,1473,0.00576391304347826
"33279",2007-10-18 14:00:00,0,NA,0.15,1473,0.00576391304347826
"33280",2007-10-18 15:00:00,0,NA,0.14,1474,0.00576782608695652
"33281",2007-10-18 16:00:00,0,NA,0.11,1475,0.00577173913043478
"33282",2007-10-18 17:00:00,0,NA,0.09,1476,0.00577565217391304
"33283",2007-10-18 18:00:00,0,NA,0.05,1476,0.00577565217391304
"33284",2007-10-18 19:00:00,0,NA,0,1477,0.00577956521739131
"33285",2007-10-18 20:00:00,0,NA,0,1478,0.00578347826086957
"33286",2007-10-18 21:00:00,0,NA,0,1478,0.00578347826086957
"33287",2007-10-18 22:00:00,0,NA,0,1479,0.00578739130434783
"33288",2007-10-18 23:00:00,0,NA,0,1514,0.00592434782608696
"33289",2007-10-19 00:00:00,0,NA,0,1756,0.00687130434782609
"33290",2007-10-19 01:00:00,0,NA,0,1915,0.00749347826086957
"33291",2007-10-19 02:00:00,0,NA,0,1859,0.00727434782608696
"33292",2007-10-19 03:00:00,0,NA,0,1797,0.00703173913043478
"33293",2007-10-19 04:00:00,0,NA,0,1736,0.00679304347826087
"33294",2007-10-19 05:00:00,0,NA,0,1675,0.00655434782608696
"33295",2007-10-19 06:00:00,0,NA,0,1631,0.00638217391304348
"33296",2007-10-19 07:00:00,0,NA,0.04,1598,0.00625304347826087
"33297",2007-10-19 08:00:00,0,NA,0.07,1565,0.00612391304347826
"33298",2007-10-19 09:00:00,0,NA,0.09,1532,0.00599478260869565
"33299",2007-10-19 10:00:00,0.09,NA,0.12,1499,0.00586565217391305
"33300",2007-10-19 11:00:00,0.58,NA,0.13,1467,0.0057404347826087
"33301",2007-10-19 12:00:00,0.21,NA,0.14,1454,0.0056895652173913
"33302",2007-10-19 13:00:00,0.06,NA,0.14,1447,0.00566217391304348
"33303",2007-10-19 14:00:00,0,NA,0.13,1440,0.00563478260869565
"33304",2007-10-19 15:00:00,0.04,NA,0.12,1433,0.00560739130434783
"33305",2007-10-19 16:00:00,0.01,NA,0.09,1426,0.00558
"33306",2007-10-19 17:00:00,0,NA,0.07,1419,0.00555260869565217
"33307",2007-10-19 18:00:00,0,NA,0.04,1412,0.00552521739130435
"33308",2007-10-19 19:00:00,0,NA,0,1405,0.00549782608695652
"33309",2007-10-19 20:00:00,0,NA,0,1398,0.0054704347826087
"33310",2007-10-19 21:00:00,0,NA,0,1391,0.00544304347826087
"33311",2007-10-19 22:00:00,0,NA,0,1384,0.00541565217391304
"33312",2007-10-19 23:00:00,0,NA,0,1371,0.00536478260869565
"33313",2007-10-20 00:00:00,0,NA,0,1353,0.00529434782608696
"33314",2007-10-20 01:00:00,0,NA,0,1334,0.00522
"33315",2007-10-20 02:00:00,0,NA,0,1324,0.00518086956521739
"33316",2007-10-20 03:00:00,0,NA,0,1335,0.00522391304347826
"33317",2007-10-20 04:00:00,0.02,NA,0,1347,0.00527086956521739
"33318",2007-10-20 05:00:00,0,NA,0,1359,0.00531782608695652
"33319",2007-10-20 06:00:00,0,NA,0,1371,0.00536478260869565
"33320",2007-10-20 07:00:00,0,NA,0.04,1391,0.00544304347826087
"33321",2007-10-20 08:00:00,0,NA,0.06,1430,0.00559565217391304
"33322",2007-10-20 09:00:00,0,NA,0.08,1432,0.00560347826086956
"33323",2007-10-20 10:00:00,0,NA,0.1,1423,0.00556826086956522
"33324",2007-10-20 11:00:00,0,NA,0.11,1413,0.00552913043478261
"33325",2007-10-20 12:00:00,0,NA,0.12,1405,0.00549782608695652
"33326",2007-10-20 13:00:00,0,NA,0.12,1395,0.00545869565217391
"33327",2007-10-20 14:00:00,0,NA,0.11,1386,0.00542347826086957
"33328",2007-10-20 15:00:00,0,NA,0.1,1377,0.00538826086956522
"33329",2007-10-20 16:00:00,0,NA,0.08,1367,0.00534913043478261
"33330",2007-10-20 17:00:00,0,NA,0.06,1358,0.00531391304347826
"33331",2007-10-20 18:00:00,0,NA,0.04,1349,0.00527869565217391
"33332",2007-10-20 19:00:00,0,NA,0,1339,0.0052395652173913
"33333",2007-10-20 20:00:00,0,NA,0,1333,0.00521608695652174
"33334",2007-10-20 21:00:00,0,NA,0,1343,0.00525521739130435
"33335",2007-10-20 22:00:00,0,NA,0,1356,0.00530608695652174
"33336",2007-10-20 23:00:00,0,NA,0,1369,0.00535695652173913
"33337",2007-10-21 00:00:00,0,NA,0,1379,0.00539608695652174
"33338",2007-10-21 01:00:00,0,NA,0,1380,0.0054
"33339",2007-10-21 02:00:00,0,NA,0,1380,0.0054
"33340",2007-10-21 03:00:00,0,NA,0,1380,0.0054
"33341",2007-10-21 04:00:00,0,NA,0,1380,0.0054
"33342",2007-10-21 05:00:00,0,NA,0,1380,0.0054
"33343",2007-10-21 06:00:00,0,NA,0,1383,0.00541173913043478
"33344",2007-10-21 07:00:00,0,NA,0.04,1403,0.00549
"33345",2007-10-21 08:00:00,0,NA,0.06,1425,0.00557608695652174
"33346",2007-10-21 09:00:00,0,NA,0.08,1439,0.00563086956521739
"33347",2007-10-21 10:00:00,0,NA,0.1,1439,0.00563086956521739
"33348",2007-10-21 11:00:00,0,NA,0.11,1438,0.00562695652173913
"33349",2007-10-21 12:00:00,0,NA,0.12,1437,0.00562304347826087
"33350",2007-10-21 13:00:00,0,NA,0.12,1436,0.00561913043478261
"33351",2007-10-21 14:00:00,0,NA,0.11,1435,0.00561521739130435
"33352",2007-10-21 15:00:00,0,NA,0.1,1434,0.00561130434782609
"33353",2007-10-21 16:00:00,0,NA,0.08,1433,0.00560739130434783
"33354",2007-10-21 17:00:00,0,NA,0.06,1432,0.00560347826086956
"33355",2007-10-21 18:00:00,0,NA,0.04,1431,0.0055995652173913
"33356",2007-10-21 19:00:00,0,NA,0,1430,0.00559565217391304
"33357",2007-10-21 20:00:00,0,NA,0,1429,0.00559173913043478
"33358",2007-10-21 21:00:00,0,NA,0,1428,0.00558782608695652
"33359",2007-10-21 22:00:00,0,NA,0,1427,0.00558391304347826
"33360",2007-10-21 23:00:00,0,NA,0,1426,0.00558
"33361",2007-10-22 00:00:00,0,NA,0,1426,0.00558
"33362",2007-10-22 01:00:00,0,NA,0,1425,0.00557608695652174
"33363",2007-10-22 02:00:00,0,NA,0,1424,0.00557217391304348
"33364",2007-10-22 03:00:00,0,NA,0,1423,0.00556826086956522
"33365",2007-10-22 04:00:00,0,NA,0,1422,0.00556434782608696
"33366",2007-10-22 05:00:00,0,NA,0,1421,0.0055604347826087
"33367",2007-10-22 06:00:00,0,NA,0,1425,0.00557608695652174
"33368",2007-10-22 07:00:00,0,NA,0.04,1452,0.00568173913043478
"33369",2007-10-22 08:00:00,0,NA,0.07,1481,0.00579521739130435
"33370",2007-10-22 09:00:00,0,NA,0.09,1501,0.00587347826086956
"33371",2007-10-22 10:00:00,0,NA,0.11,1505,0.00588913043478261
"33372",2007-10-22 11:00:00,0,NA,0.12,1509,0.00590478260869565
"33373",2007-10-22 12:00:00,0,NA,0.13,1513,0.0059204347826087
"33374",2007-10-22 13:00:00,0,NA,0.13,1517,0.00593608695652174
"33375",2007-10-22 14:00:00,0,NA,0.12,1520,0.00594782608695652
"33376",2007-10-22 15:00:00,0,NA,0.11,1524,0.00596347826086957
"33377",2007-10-22 16:00:00,0,NA,0.09,1528,0.00597913043478261
"33378",2007-10-22 17:00:00,0,NA,0.07,1520,0.00594782608695652
"33379",2007-10-22 18:00:00,0,NA,0.04,1501,0.00587347826086956
"33380",2007-10-22 19:00:00,0,NA,0,1482,0.00579913043478261
"33381",2007-10-22 20:00:00,0,NA,0,1465,0.00573260869565217
"33382",2007-10-22 21:00:00,0,NA,0,1467,0.0057404347826087
"33383",2007-10-22 22:00:00,0,NA,0,1476,0.00577565217391304
"33384",2007-10-22 23:00:00,0,NA,0,1485,0.00581086956521739
"33385",2007-10-23 00:00:00,0,NA,0,1494,0.00584608695652174
"33386",2007-10-23 01:00:00,0,NA,0,1503,0.00588130434782609
"33387",2007-10-23 02:00:00,0,NA,0,1512,0.00591652173913044
"33388",2007-10-23 03:00:00,0,NA,0,1521,0.00595173913043478
"33389",2007-10-23 04:00:00,0,NA,0,1530,0.00598695652173913
"33390",2007-10-23 05:00:00,0,NA,0,1539,0.00602217391304348
"33391",2007-10-23 06:00:00,0.01,NA,0,1554,0.00608086956521739
"33392",2007-10-23 07:00:00,0,NA,0.04,1571,0.00614739130434783
"33393",2007-10-23 08:00:00,0,NA,0.07,1587,0.00621
"33394",2007-10-23 09:00:00,0,NA,0.09,1583,0.00619434782608696
"33395",2007-10-23 10:00:00,0.01,NA,0.11,1576,0.00616695652173913
"33396",2007-10-23 11:00:00,0.01,NA,0.12,1568,0.00613565217391304
"33397",2007-10-23 12:00:00,0.03,NA,0.13,1561,0.00610826086956522
"33398",2007-10-23 13:00:00,0.04,NA,0.13,1553,0.00607695652173913
"33399",2007-10-23 14:00:00,0.22,NA,0.12,1546,0.00604956521739131
"33400",2007-10-23 15:00:00,0.52,NA,0.11,1546,0.00604956521739131
"33401",2007-10-23 16:00:00,0.43,NA,0.09,1567,0.00613173913043478
"33402",2007-10-23 17:00:00,0.77,NA,0.07,1588,0.00621391304347826
"33403",2007-10-23 18:00:00,1,NA,0.04,1610,0.0063
"33404",2007-10-23 19:00:00,1.54,NA,0,1631,0.00638217391304348
"33405",2007-10-23 20:00:00,1.14,NA,0,1653,0.00646826086956522
"33406",2007-10-23 21:00:00,1.28,NA,0,1675,0.00655434782608696
"33407",2007-10-23 22:00:00,1.84,NA,0,1696,0.00663652173913043
"33408",2007-10-23 23:00:00,1.76,NA,0,1722,0.00673826086956522
"33409",2007-10-24 00:00:00,1.53,NA,0,1798,0.00703565217391304
"33410",2007-10-24 01:00:00,1.52,NA,0,1887,0.00738391304347826
"33411",2007-10-24 02:00:00,2.04,NA,0,2034,0.00795913043478261
"33412",2007-10-24 03:00:00,1.82,NA,0,2219,0.00868304347826087
"33413",2007-10-24 04:00:00,2.25,NA,0,2405,0.00941086956521739
"33414",2007-10-24 05:00:00,2.4,NA,0,2590,0.0101347826086957
"33415",2007-10-24 06:00:00,3.71,NA,0,2764,0.010815652173913
"33416",2007-10-24 07:00:00,2.89,NA,0.04,2847,0.0111404347826087
"33417",2007-10-24 08:00:00,2.55,NA,0.07,2910,0.0113869565217391
"33418",2007-10-24 09:00:00,1.63,NA,0.09,2973,0.0116334782608696
"33419",2007-10-24 10:00:00,1.56,NA,0.11,3022,0.0118252173913043
"33420",2007-10-24 11:00:00,1.01,NA,0.12,3016,0.0118017391304348
"33421",2007-10-24 12:00:00,0.84,NA,0.13,3002,0.0117469565217391
"33422",2007-10-24 13:00:00,2.28,NA,0.13,3053,0.0119465217391304
"33423",2007-10-24 14:00:00,2.92,NA,0.12,3245,0.0126978260869565
"33424",2007-10-24 15:00:00,3.15,NA,0.11,3389,0.0132613043478261
"33425",2007-10-24 16:00:00,5.16,NA,0.09,3931,0.0153821739130435
"33426",2007-10-24 17:00:00,4.49,NA,0.07,4518,0.0176791304347826
"33427",2007-10-24 18:00:00,3.71,NA,0.04,4371,0.0171039130434783
"33428",2007-10-24 19:00:00,2.8,NA,0,5068,0.0198313043478261
"33429",2007-10-24 20:00:00,6.48,NA,0,6320,0.0247304347826087
"33430",2007-10-24 21:00:00,7.43,NA,0,10850,0.0424565217391304
"33431",2007-10-24 22:00:00,9.04,NA,0,19578,0.0766095652173913
"33432",2007-10-24 23:00:00,6.76,NA,0,24302,0.0950947826086957
"33433",2007-10-25 00:00:00,2.75,NA,0,30470,0.119230434782609
"33434",2007-10-25 01:00:00,2.65,NA,0,43877,0.171692608695652
"33435",2007-10-25 02:00:00,2.02,NA,0,62300,0.243782608695652
"33436",2007-10-25 03:00:00,1.81,NA,0,81810,0.320126086956522
"33437",2007-10-25 04:00:00,2.74,NA,0,94849,0.371148260869565
"33438",2007-10-25 05:00:00,1.07,NA,0,93085,0.364245652173913
"33439",2007-10-25 06:00:00,0.84,NA,0,87123,0.340916086956522
"33440",2007-10-25 07:00:00,0.93,NA,0.04,78535,0.307310869565217
"33441",2007-10-25 08:00:00,0.15,NA,0.07,70149,0.274496086956522
"33442",2007-10-25 09:00:00,0.02,NA,0.09,64868,0.253831304347826
"33443",2007-10-25 10:00:00,0,NA,0.12,59206,0.231675652173913
"33444",2007-10-25 11:00:00,0.17,NA,0.13,53338,0.208713913043478
"33445",2007-10-25 12:00:00,0.13,NA,0.14,50500,0.197608695652174
"33446",2007-10-25 13:00:00,0,NA,0.14,46401,0.181569130434783
"33447",2007-10-25 14:00:00,0,NA,0.13,43328,0.169544347826087
"33448",2007-10-25 15:00:00,0,NA,0.12,40998,0.160426956521739
"33449",2007-10-25 16:00:00,0,NA,0.09,38133,0.149216086956522
"33450",2007-10-25 17:00:00,0,NA,0.07,34990,0.136917391304348
"33451",2007-10-25 18:00:00,0,NA,0.04,31868,0.124700869565217
"33452",2007-10-25 19:00:00,0,NA,0,29669,0.116096086956522
"33453",2007-10-25 20:00:00,0,NA,0,27971,0.109451739130435
"33454",2007-10-25 21:00:00,0,NA,0,26274,0.102811304347826
"33455",2007-10-25 22:00:00,0,NA,0,24577,0.0961708695652174
"33456",2007-10-25 23:00:00,0,NA,0,22880,0.0895304347826087
"33457",2007-10-26 00:00:00,0,NA,0,21162,0.0828078260869565
"33458",2007-10-26 01:00:00,0,NA,0,19908,0.0779008695652174
"33459",2007-10-26 02:00:00,0,NA,0,18880,0.0738782608695652
"33460",2007-10-26 03:00:00,0,NA,0,17708,0.0692921739130435
"33461",2007-10-26 04:00:00,0,NA,0,16646,0.0651365217391304
"33462",2007-10-26 05:00:00,0,NA,0,15941,0.0623778260869565
"33463",2007-10-26 06:00:00,0.03,NA,0,15237,0.0596230434782609
"33464",2007-10-26 07:00:00,0,NA,0.04,14393,0.0563204347826087
"33465",2007-10-26 08:00:00,0,NA,0.07,14595,0.0571108695652174
"33466",2007-10-26 09:00:00,0,NA,0.09,14301,0.0559604347826087
"33467",2007-10-26 10:00:00,0,NA,0.11,12928,0.0505878260869565
"33468",2007-10-26 11:00:00,0,NA,0.12,12335,0.0482673913043478
"33469",2007-10-26 12:00:00,0,NA,0.13,11881,0.0464908695652174
"33470",2007-10-26 13:00:00,0,NA,0.13,11275,0.0441195652173913
"33471",2007-10-26 14:00:00,0,NA,0.12,9988,0.0390834782608696
"33472",2007-10-26 15:00:00,0,NA,0.11,9866,0.0386060869565217
"33473",2007-10-26 16:00:00,0,NA,0.09,9614,0.03762
"33474",2007-10-26 17:00:00,0,NA,0.07,9210,0.0360391304347826
"33475",2007-10-26 18:00:00,0,NA,0.04,8805,0.034454347826087
"33476",2007-10-26 19:00:00,0,NA,0,8785,0.0343760869565217
"33477",2007-10-26 20:00:00,0,NA,0,8457,0.0330926086956522
"33478",2007-10-26 21:00:00,0,NA,0,8038,0.0314530434782609
"33479",2007-10-26 22:00:00,0,NA,0,7909,0.0309482608695652
"33480",2007-10-26 23:00:00,0,NA,0,7575,0.0296413043478261
"33481",2007-10-27 00:00:00,0.01,NA,0,7446,0.0291365217391304
"33482",2007-10-27 01:00:00,0.1,NA,0,7099,0.0277786956521739
"33483",2007-10-27 02:00:00,0.18,NA,0,6891,0.0269647826086957
"33484",2007-10-27 03:00:00,0.07,NA,0,6824,0.0267026086956522
"33485",2007-10-27 04:00:00,0.27,NA,0,6584,0.0257634782608696
"33486",2007-10-27 05:00:00,0.04,NA,0,6063,0.0237247826086957
"33487",2007-10-27 06:00:00,0.01,NA,0,6084,0.0238069565217391
"33488",2007-10-27 07:00:00,0.03,NA,0.04,5991,0.0234430434782609
"33489",2007-10-27 08:00:00,0.09,NA,0.07,5675,0.0222065217391304
"33490",2007-10-27 09:00:00,0.48,NA,0.09,5531,0.0216430434782609
"33491",2007-10-27 10:00:00,1.73,NA,0.12,5082,0.0198860869565217
"33492",2007-10-27 11:00:00,1.85,NA,0.13,4880,0.019095652173913
"33493",2007-10-27 12:00:00,3.11,NA,0.14,5496,0.0215060869565217
"33494",2007-10-27 13:00:00,5.78,NA,0.14,5849,0.0228873913043478
"33495",2007-10-27 14:00:00,4.88,NA,0.13,5924,0.0231808695652174
"33496",2007-10-27 15:00:00,6.47,NA,0.12,6335,0.0247891304347826
"33497",2007-10-27 16:00:00,3.1,NA,0.09,12013,0.0470073913043478
"33498",2007-10-27 17:00:00,3.29,NA,0.07,25915,0.10140652173913
"33499",2007-10-27 18:00:00,3.72,NA,0.04,64893,0.253929130434783
"33500",2007-10-27 19:00:00,5.19,NA,0,110477,0.432301304347826
